patch_number,MAE Loss PSNR,MAE Loss SSIM,MSE Loss PSNR,MSE Loss SSIM,Tukey Loss PSNR,Tukey Loss SSIM,Charbonnier Loss PSNR,Charbonnier Loss SSIM,TV+MAE Loss PSNR,TV+MAE Loss SSIM,SSIM+MAE Loss PSNR,SSIM+MAE Loss SSIM
622,23.566452026367188,0.6987461447715759,23.377513885498047,0.6901587247848511,23.461244583129883,0.6936895251274109,23.53196907043457,0.6958571672439575,23.584516525268555,0.6955735087394714,23.261690139770508,0.6918593049049377
623,20.890628814697266,0.6023508310317993,20.713134765625,0.5902193188667297,20.8446102142334,0.6004506349563599,20.83545684814453,0.6006929874420166,20.938114166259766,0.6029393076896667,20.446060180664062,0.5829130411148071
624,24.50864028930664,0.8601748943328857,24.422439575195312,0.8517216444015503,24.309070587158203,0.8557956218719482,24.417030334472656,0.8540987372398376,24.415428161621094,0.8544637560844421,24.311769485473633,0.8514132499694824
625,37.50893020629883,0.9323809742927551,37.20868682861328,0.9312831163406372,37.18901062011719,0.9332166910171509,37.48276138305664,0.9327084422111511,37.303062438964844,0.9320527911186218,37.480159759521484,0.933609127998352
626,30.952560424804688,0.826360821723938,30.821048736572266,0.8239564895629883,30.82117462158203,0.8264210820198059,30.883319854736328,0.8272377252578735,30.80620574951172,0.823333740234375,30.555679321289062,0.8241795897483826
627,27.74095916748047,0.8033599853515625,27.549137115478516,0.7998528480529785,27.660869598388672,0.8039117455482483,27.555072784423828,0.7999557852745056,27.617589950561523,0.8006496429443359,27.330341339111328,0.7966205477714539
628,28.511547088623047,0.7864208817481995,28.455257415771484,0.7818121910095215,28.46501350402832,0.7864618301391602,28.378395080566406,0.7840688824653625,28.371593475341797,0.78273606300354,28.101905822753906,0.7776469588279724
629,26.47313690185547,0.7421029806137085,26.36667251586914,0.7379315495491028,26.389217376708984,0.7392660975456238,26.402992248535156,0.7394885420799255,26.38974380493164,0.7398892045021057,26.320384979248047,0.7337186336517334
630,33.496116638183594,0.8448167443275452,33.25209426879883,0.8435470461845398,33.19825744628906,0.8448141813278198,33.2945671081543,0.8448671698570251,33.39635467529297,0.8442996740341187,33.16621780395508,0.844264030456543
631,25.227848052978516,0.6516156792640686,25.117891311645508,0.6482552886009216,25.12783432006836,0.6505549550056458,25.167030334472656,0.6526346802711487,25.136714935302734,0.6482391953468323,24.674468994140625,0.6438906788825989
632,28.610074996948242,0.7537726759910583,28.48761558532715,0.7491803169250488,28.565750122070312,0.7508825659751892,28.575767517089844,0.751950740814209,28.652957916259766,0.7526578307151794,28.248085021972656,0.7427129745483398
633,31.257831573486328,0.8370480537414551,31.10647201538086,0.8354926705360413,31.131322860717773,0.8377131819725037,31.15016746520996,0.8373936414718628,31.122406005859375,0.8363451957702637,30.729259490966797,0.8325207829475403
634,26.154193878173828,0.7173293232917786,25.960350036621094,0.709599494934082,25.998321533203125,0.7132610082626343,26.09115982055664,0.7176212072372437,26.018749237060547,0.7118624448776245,25.59528160095215,0.7075383067131042
635,29.442447662353516,0.7892115712165833,29.266443252563477,0.7837596535682678,29.247953414916992,0.7866458296775818,29.21006202697754,0.784058153629303,29.362625122070312,0.7857992053031921,29.061975479125977,0.7780365347862244
636,31.189043045043945,0.858773410320282,31.167604446411133,0.857659637928009,31.175003051757812,0.8593498468399048,31.187007904052734,0.8588518500328064,30.982807159423828,0.8580964803695679,30.976850509643555,0.8559092879295349
637,30.6757755279541,0.9102701544761658,30.75214385986328,0.9127907752990723,30.9820556640625,0.9147950410842896,30.847532272338867,0.9155882596969604,30.711137771606445,0.9109641313552856,31.116533279418945,0.9197973012924194
638,26.29144287109375,0.8431984782218933,26.210939407348633,0.8447079062461853,26.190914154052734,0.8427290916442871,26.230947494506836,0.8463131785392761,26.17901039123535,0.8433355093002319,26.078052520751953,0.8475099802017212
639,21.754980087280273,0.8220772743225098,21.642610549926758,0.8178755640983582,21.773426055908203,0.8211526274681091,21.761207580566406,0.8214430212974548,21.77240562438965,0.8217408061027527,21.673391342163086,0.8219699263572693
640,18.256494522094727,0.7572375535964966,18.084712982177734,0.7539408206939697,18.171236038208008,0.7564072012901306,18.153682708740234,0.7568013668060303,18.171344757080078,0.7581165432929993,18.080623626708984,0.75690758228302
641,24.844083786010742,0.8136031627655029,24.594804763793945,0.8088560700416565,24.635822296142578,0.8109852075576782,24.678821563720703,0.8119990825653076,24.764305114746094,0.8139273524284363,24.53034210205078,0.808529257774353
642,28.87826919555664,0.905646562576294,29.13561248779297,0.9089799523353577,29.17290496826172,0.910394549369812,29.321964263916016,0.9121344685554504,28.969234466552734,0.9061088562011719,29.232101440429688,0.9154731035232544
643,22.93863296508789,0.7840115427970886,22.75162124633789,0.7795966863632202,22.863746643066406,0.7833771705627441,22.905555725097656,0.7867062091827393,22.88265609741211,0.7824484705924988,22.73012351989746,0.782087504863739
644,22.384143829345703,0.795080840587616,22.1918888092041,0.7891179919242859,22.28156852722168,0.7920632362365723,22.313573837280273,0.793304979801178,22.388866424560547,0.7918536067008972,22.14789390563965,0.7903909683227539
645,27.26590347290039,0.9078405499458313,27.127626419067383,0.9042708277702332,27.116060256958008,0.9072726964950562,27.238906860351562,0.908686637878418,27.278240203857422,0.9071205258369446,27.0753173828125,0.9084824919700623
646,17.35621452331543,0.699778139591217,17.191303253173828,0.698058545589447,17.407514572143555,0.7044286727905273,17.437902450561523,0.7101242542266846,17.337743759155273,0.7012923359870911,17.259723663330078,0.7047268152236938
647,13.740015029907227,0.49892657995224,13.576883316040039,0.49018701910972595,13.696890830993652,0.49480539560317993,13.675383567810059,0.49560898542404175,13.711381912231445,0.4971204698085785,13.557282447814941,0.49373528361320496
648,26.83721351623535,0.8365416526794434,26.735759735107422,0.8321404457092285,26.798398971557617,0.8409685492515564,26.795124053955078,0.8374351263046265,26.742460250854492,0.8361244201660156,26.52979278564453,0.8322197794914246
649,24.017257690429688,0.8065087795257568,24.23577117919922,0.8127185702323914,24.07662582397461,0.8105764985084534,24.152795791625977,0.8126025795936584,23.860490798950195,0.8055115342140198,24.113094329833984,0.8227490782737732
650,20.43686294555664,0.7167359590530396,20.466617584228516,0.7181538939476013,20.4780216217041,0.7211206555366516,20.47347640991211,0.7239986062049866,20.448902130126953,0.7175738215446472,20.236713409423828,0.7293828725814819
651,15.018010139465332,0.40403226017951965,14.942789077758789,0.3990221321582794,14.823188781738281,0.3982810974121094,14.94657039642334,0.4044334888458252,14.9577054977417,0.4018600583076477,14.615230560302734,0.40062078833580017
652,15.748117446899414,0.2390718013048172,15.72061538696289,0.2356930375099182,15.682679176330566,0.24364681541919708,15.740052223205566,0.24316050112247467,15.797301292419434,0.2468036562204361,15.090511322021484,0.22616375982761383
653,16.584312438964844,0.3602871894836426,16.5441951751709,0.3571733236312866,16.50325584411621,0.3597804009914398,16.554363250732422,0.3669465184211731,16.574111938476562,0.362125426530838,16.156658172607422,0.3538954257965088
654,20.424020767211914,0.5739889740943909,20.56785774230957,0.5841401219367981,20.53827667236328,0.5857527256011963,20.476043701171875,0.5835041403770447,20.375202178955078,0.5751134157180786,20.31226921081543,0.6070005893707275
655,18.743135452270508,0.5436033010482788,18.72336769104004,0.5443939566612244,18.663639068603516,0.5444775223731995,18.64364242553711,0.5453069806098938,18.741426467895508,0.5444728136062622,18.338359832763672,0.5552813410758972
656,16.590444564819336,0.3380180895328522,16.519773483276367,0.3325553238391876,16.47135353088379,0.3330998718738556,16.56618881225586,0.3429390788078308,16.557510375976562,0.3343525528907776,16.033342361450195,0.3268398940563202
657,18.710691452026367,0.4644147753715515,18.805025100708008,0.4743998348712921,18.777467727661133,0.4841477870941162,18.76078987121582,0.47476184368133545,18.7410888671875,0.4673506021499634,18.393766403198242,0.4940491318702698
658,17.37430191040039,0.46547290682792664,17.37084197998047,0.4655502140522003,17.250701904296875,0.4639284312725067,17.306379318237305,0.4706670641899109,17.295854568481445,0.46017730236053467,16.916976928710938,0.4607853293418884
659,15.130491256713867,0.2614209055900574,15.10623836517334,0.25415506958961487,14.944504737854004,0.2584374248981476,15.078896522521973,0.2625249922275543,15.053627014160156,0.25610482692718506,14.56397819519043,0.25409504771232605
660,18.63775634765625,0.5207646489143372,18.585363388061523,0.5161531567573547,18.553516387939453,0.5300904512405396,18.659442901611328,0.5289008617401123,18.557506561279297,0.5216028094291687,18.224308013916016,0.5235607624053955
661,29.66892433166504,0.9324420690536499,29.556781768798828,0.9322105646133423,29.466894149780273,0.9344001412391663,29.846467971801758,0.9365927577018738,29.489131927490234,0.9330443143844604,29.723207473754883,0.9386603832244873
662,28.682201385498047,0.9267414808273315,28.597583770751953,0.9245262145996094,28.475921630859375,0.9268272519111633,28.7155818939209,0.9266994595527649,28.572559356689453,0.9262171387672424,28.442955017089844,0.9250717759132385
663,19.287578582763672,0.8287954330444336,19.09556770324707,0.8255764245986938,19.231346130371094,0.8298709988594055,19.239364624023438,0.8293645977973938,19.214412689208984,0.8289644718170166,19.03277015686035,0.8275424242019653
664,17.90839195251465,0.6974124908447266,17.76556396484375,0.6929078102111816,17.936767578125,0.697200357913971,17.891733169555664,0.6979835033416748,17.938987731933594,0.6979562640190125,17.713064193725586,0.6945592164993286
665,22.90377426147461,0.7836207151412964,22.68183708190918,0.775165855884552,22.762754440307617,0.7761709094047546,22.802915573120117,0.7785360217094421,22.779338836669922,0.7769366502761841,22.451534271240234,0.7688630819320679
666,24.800310134887695,0.8621623516082764,24.587093353271484,0.8615732789039612,24.720762252807617,0.8634005188941956,25.000503540039062,0.8688807487487793,24.641162872314453,0.8608088493347168,24.81662368774414,0.8685598969459534
667,20.189701080322266,0.7800266742706299,19.947254180908203,0.7717905640602112,20.130168914794922,0.7757514119148254,20.177528381347656,0.7776297926902771,20.1210880279541,0.7757488489151001,19.864078521728516,0.7674016952514648
668,17.188518524169922,0.6424229741096497,17.033292770385742,0.6329265236854553,17.136003494262695,0.6361323595046997,17.082366943359375,0.6347862482070923,17.147024154663086,0.6345147490501404,16.885726928710938,0.6234959363937378
669,22.15299415588379,0.866517186164856,21.88075065612793,0.8610802888870239,22.100204467773438,0.8665359616279602,22.15814208984375,0.8665933609008789,22.032726287841797,0.8635851144790649,21.954151153564453,0.8657837510108948
670,19.325233459472656,0.7473443746566772,19.162376403808594,0.7390705347061157,19.25814437866211,0.7450923919677734,19.350444793701172,0.7445475459098816,19.26092529296875,0.7437638640403748,19.04893684387207,0.7382262945175171
671,18.86084747314453,0.6812157034873962,18.72406005859375,0.6716712713241577,18.805816650390625,0.6743984222412109,18.82686996459961,0.6762628555297852,18.761117935180664,0.6744483113288879,18.5228328704834,0.666951060295105
672,28.479623794555664,0.9654063582420349,28.40970230102539,0.9654912948608398,28.292959213256836,0.9663390517234802,28.668310165405273,0.9665769934654236,28.282123565673828,0.9639006853103638,28.43236541748047,0.9657220244407654
673,24.8017520904541,0.8957785964012146,25.208667755126953,0.9079942107200623,27.039878845214844,0.9078120589256287,25.045452117919922,0.9058647751808167,25.488073348999023,0.9054813385009766,25.08763885498047,0.9092059135437012
