patch_number,MAE Loss PSNR,MAE Loss SSIM,MSE Loss PSNR,MSE Loss SSIM,Tukey Loss PSNR,Tukey Loss SSIM,Charbonnier Loss PSNR,Charbonnier Loss SSIM,TV+MAE Loss PSNR,TV+MAE Loss SSIM,SSIM+MAE Loss PSNR,SSIM+MAE Loss SSIM
11,24.405315399169922,0.7213488221168518,24.487422943115234,0.7273508310317993,24.56211280822754,0.7276070713996887,24.223787307739258,0.7165765762329102,24.414196014404297,0.7216729521751404,24.533294677734375,0.7380461692810059
12,27.786376953125,0.7353197932243347,27.889198303222656,0.7387661933898926,27.909963607788086,0.7386508584022522,27.95138931274414,0.7404689192771912,27.847822189331055,0.7368763089179993,27.814067840576172,0.7525363564491272
13,28.05533218383789,0.7893531918525696,28.040489196777344,0.789267897605896,28.015342712402344,0.7882853150367737,28.074199676513672,0.7899523973464966,28.03082275390625,0.7885022163391113,27.89635467529297,0.7992313504219055
14,29.74605941772461,0.8423340320587158,29.827285766601562,0.8433487415313721,29.799896240234375,0.8417738080024719,29.8494930267334,0.8441117405891418,29.751272201538086,0.8420823812484741,29.49573516845703,0.8510515689849854
15,23.588979721069336,0.6671562194824219,23.658824920654297,0.6689608097076416,23.618515014648438,0.6685007810592651,23.655193328857422,0.6696335673332214,23.597930908203125,0.6659306883811951,23.502147674560547,0.6835184097290039
16,21.49571990966797,0.7317171096801758,21.72245216369629,0.7378049492835999,21.52414321899414,0.7367683053016663,21.673974990844727,0.7381348609924316,21.552629470825195,0.7341530919075012,21.439495086669922,0.7545885443687439
17,31.59064483642578,0.8207909464836121,31.76457405090332,0.8239991664886475,31.775226593017578,0.8244345188140869,31.728759765625,0.8249553442001343,31.660444259643555,0.8222204446792603,31.831527709960938,0.8329814076423645
18,30.823108673095703,0.848365306854248,30.935420989990234,0.8510243892669678,30.866718292236328,0.8500511050224304,31.032184600830078,0.8538117408752441,30.842269897460938,0.8505906462669373,31.003034591674805,0.8579138517379761
19,24.304054260253906,0.6669486165046692,24.398792266845703,0.6714077591896057,24.41403579711914,0.6699532270431519,24.39980697631836,0.6704713702201843,24.32710838317871,0.6686777472496033,24.298599243164062,0.6825482845306396
20,25.23712921142578,0.8471667766571045,25.48474884033203,0.8507254123687744,25.388568878173828,0.8495703935623169,25.483034133911133,0.8507932424545288,25.246601104736328,0.8482704758644104,25.462663650512695,0.8581579327583313
21,19.761106491088867,0.5839731097221375,19.878164291381836,0.5905234217643738,19.819406509399414,0.5908923745155334,19.904157638549805,0.5920460820198059,19.757539749145508,0.5815032124519348,19.672698974609375,0.6212663650512695
22,21.808645248413086,0.5405807495117188,21.950119018554688,0.5517435669898987,21.972675323486328,0.5517579317092896,21.88373374938965,0.5469459295272827,21.844005584716797,0.5447670817375183,21.833736419677734,0.5727335214614868
23,25.901567459106445,0.5991623997688293,25.929527282714844,0.6009051203727722,25.932830810546875,0.6020534634590149,25.931758880615234,0.601077675819397,25.91538429260254,0.5990203619003296,25.888545989990234,0.6147218942642212
24,23.686906814575195,0.7457433342933655,23.74258041381836,0.7475133538246155,23.747100830078125,0.7501600384712219,23.774354934692383,0.750361442565918,23.724802017211914,0.7469618916511536,23.72085189819336,0.7639400959014893
25,26.043012619018555,0.7926070094108582,26.120040893554688,0.7950443029403687,26.126720428466797,0.7960683703422546,26.20525550842285,0.7985348105430603,26.065290451049805,0.7931601405143738,26.070484161376953,0.8071380853652954
26,23.604049682617188,0.7305158376693726,23.711833953857422,0.7341145277023315,23.670236587524414,0.7342126369476318,23.725059509277344,0.7344483733177185,23.708385467529297,0.7327479124069214,23.513427734375,0.7506024241447449
27,25.142459869384766,0.7014744877815247,25.204708099365234,0.7044252753257751,25.1014347076416,0.6980972290039062,25.163345336914062,0.7027673721313477,25.0841064453125,0.6979191899299622,24.94855499267578,0.7130109071731567
28,29.211162567138672,0.8392224311828613,29.253318786621094,0.837053656578064,29.245582580566406,0.840724766254425,29.217302322387695,0.8423328399658203,29.152544021606445,0.8386996388435364,29.17445945739746,0.8493041396141052
29,31.029930114746094,0.8645042777061462,31.653852462768555,0.8725807070732117,31.36539649963379,0.8721372485160828,31.50217056274414,0.8700844645500183,31.34425926208496,0.8678026795387268,31.66870880126953,0.8797594904899597
30,17.6780948638916,0.5640849471092224,17.70840835571289,0.5528058409690857,17.683162689208984,0.5508238077163696,17.732398986816406,0.5619889497756958,17.689512252807617,0.5619300603866577,17.610605239868164,0.5910066366195679
31,30.047657012939453,0.871538519859314,30.07522201538086,0.8719590902328491,30.1394100189209,0.8719082474708557,30.135494232177734,0.8736590147018433,30.06093978881836,0.8718000650405884,30.16899299621582,0.877258837223053
32,18.95821762084961,0.37745293974876404,19.00341796875,0.3787125051021576,18.962581634521484,0.3800959289073944,18.987211227416992,0.379756361246109,18.953901290893555,0.3767792284488678,18.7038631439209,0.4252219796180725
33,23.855152130126953,0.6291945576667786,23.951614379882812,0.6356040835380554,23.93106460571289,0.6361792683601379,23.972070693969727,0.6372880935668945,23.877445220947266,0.6306321620941162,23.78656578063965,0.658312201499939
34,22.98464584350586,0.7539729475975037,23.04338836669922,0.7575809955596924,23.051252365112305,0.7584623694419861,23.035011291503906,0.7566857933998108,22.982988357543945,0.7535498142242432,22.904136657714844,0.7680042386054993
35,34.03548812866211,0.8406886458396912,34.350467681884766,0.8416039347648621,34.210445404052734,0.8420715928077698,34.292457580566406,0.8417301177978516,34.20540237426758,0.841303825378418,34.444801330566406,0.8452048301696777
