patch_number,MAE Loss PSNR,MAE Loss SSIM,MSE Loss PSNR,MSE Loss SSIM,Tukey Loss PSNR,Tukey Loss SSIM,Charbonnier Loss PSNR,Charbonnier Loss SSIM,TV+MAE Loss PSNR,TV+MAE Loss SSIM,SSIM+MAE Loss PSNR,SSIM+MAE Loss SSIM
11,29.810855865478516,0.7270313501358032,29.861743927001953,0.7273663282394409,29.807353973388672,0.728570282459259,29.81698226928711,0.7281134724617004,29.801803588867188,0.7261466383934021,29.620380401611328,0.7278866171836853
12,24.601295471191406,0.7204786539077759,24.62863540649414,0.7228559851646423,24.661170959472656,0.724315345287323,24.650428771972656,0.7294666171073914,24.53946876525879,0.721447229385376,24.539649963378906,0.7398651838302612
13,29.131481170654297,0.9139929413795471,29.385271072387695,0.9167044162750244,28.949176788330078,0.9171981811523438,29.244691848754883,0.9163122177124023,29.301231384277344,0.9159479141235352,29.463687896728516,0.9198347926139832
14,30.86555290222168,0.7583255171775818,30.95321273803711,0.7606528401374817,30.942689895629883,0.7592232823371887,30.909597396850586,0.7604196667671204,30.853891372680664,0.758760929107666,30.950881958007812,0.7673501372337341
15,32.25992202758789,0.8170602321624756,32.33100891113281,0.8191194534301758,32.22308349609375,0.8173497915267944,32.24868392944336,0.8200529217720032,32.205413818359375,0.8170090913772583,32.375675201416016,0.8227229714393616
16,27.275487899780273,0.7568639516830444,27.514360427856445,0.7626004815101624,27.439775466918945,0.7609544992446899,27.522199630737305,0.7639378309249878,27.378747940063477,0.7592273950576782,27.417762756347656,0.7735133171081543
17,32.471473693847656,0.8092765808105469,32.53479766845703,0.8108465075492859,32.4925651550293,0.8110320568084717,32.45523452758789,0.8122342824935913,32.50263214111328,0.8100098371505737,32.695404052734375,0.8141796588897705
18,24.338947296142578,0.6898524165153503,24.274234771728516,0.686303436756134,24.34282112121582,0.6917355060577393,24.360721588134766,0.6914291977882385,24.33221435546875,0.6890276670455933,24.282453536987305,0.7048696279525757
19,29.598735809326172,0.7727991342544556,29.627635955810547,0.7736941576004028,29.67363166809082,0.7748367190361023,29.686948776245117,0.7753925323486328,29.62071990966797,0.7732725143432617,29.621374130249023,0.7808029651641846
20,25.04865264892578,0.7368309497833252,25.11753273010254,0.7383851408958435,25.181243896484375,0.7427605986595154,25.134536743164062,0.7402141690254211,25.002336502075195,0.7297747135162354,24.64036750793457,0.7404989004135132
21,26.585607528686523,0.6905563473701477,26.63408088684082,0.693309485912323,26.624853134155273,0.6932735443115234,26.662113189697266,0.6930457949638367,26.603116989135742,0.6906708478927612,24.745471954345703,0.684910774230957
22,30.195581436157227,0.8942357897758484,30.53645133972168,0.8994972705841064,30.53407859802246,0.899258553981781,30.573501586914062,0.9012075662612915,30.2719783782959,0.8958286643028259,30.750598907470703,0.9067318439483643
23,28.689159393310547,0.919150173664093,28.932897567749023,0.920981764793396,28.923864364624023,0.9212954044342041,28.981948852539062,0.9227912425994873,28.760417938232422,0.9204423427581787,29.169055938720703,0.9252756834030151
24,30.84258270263672,0.9423985481262207,31.2534236907959,0.9436875581741333,31.395233154296875,0.9443086385726929,31.569725036621094,0.9452332854270935,31.161958694458008,0.9435426592826843,31.446300506591797,0.9458982348442078
25,33.507076263427734,0.9232827425003052,33.68512725830078,0.9257785677909851,33.67341232299805,0.9254300594329834,33.699249267578125,0.9274448156356812,33.58197021484375,0.9244089126586914,33.9804801940918,0.9311256408691406
26,29.359739303588867,0.9236799478530884,29.563282012939453,0.9262680411338806,29.495121002197266,0.9252200126647949,29.901334762573242,0.9290767312049866,29.4034423828125,0.9233320951461792,29.93983268737793,0.9322866797447205
27,32.221221923828125,0.9520546793937683,32.66851806640625,0.9529947638511658,32.59748840332031,0.9529984593391418,32.82911682128906,0.9537859559059143,32.78681564331055,0.9534305334091187,33.33154296875,0.9556722640991211
28,27.944496154785156,0.8071682453155518,28.260438919067383,0.8071747422218323,28.330825805664062,0.8106033802032471,28.13368034362793,0.8133554458618164,28.01689910888672,0.8059269785881042,28.326730728149414,0.8180973529815674
29,28.414936065673828,0.8166641592979431,28.79244613647461,0.8163602948188782,28.829090118408203,0.8197718262672424,28.737926483154297,0.8213252425193787,28.496492385864258,0.8160804510116577,28.825592041015625,0.8266801834106445
30,30.483034133911133,0.7789876461029053,30.598669052124023,0.7769570350646973,30.741357803344727,0.7834118008613586,30.554325103759766,0.7844390273094177,30.47681427001953,0.7771363258361816,30.632511138916016,0.7888409495353699
